chain_root	chain_shortest	chain_longest	chain_length	language	lang_name	stability	mode_word	mode_count	total_extensions	gloss	all_words_json
wa-ja-se	wa-ja-se	wa-ja-se-ka-na	5	xle	Eteocypriot	1.0000	napʰotʰ	5	5		"[""nap\u02b0ot\u02b0"", ""nap\u02b0ot\u02b0"", ""nap\u02b0ot\u02b0"", ""nap\u02b0ot\u02b0"", ""nap\u02b0ot\u02b0""]"
wa-ja-tu	wa-ja-tu	wa-ja-tu-ru-sa	5	dra-pro	Proto-Dravidian	1.0000	paːʈa-	5	5		"[""pa\u02d0\u0288a-"", ""pa\u02d0\u0288a-"", ""pa\u02d0\u0288a-"", ""pa\u02d0\u0288a-"", ""pa\u02d0\u0288a-""]"
wa-ja-tu	wa-ja-tu	wa-ja-tu-ru-sa	5	uga	Ugaritic	1.0000	hpk	5	5	oracc neo	"[""hpk"", ""hpk"", ""hpk"", ""hpk"", ""hpk""]"
wa-ja-tu	wa-ja-tu	wa-ja-tu-ru-sa	5	xur	Urartian	1.0000	meʃ-	5	5		"[""me\u0283-"", ""me\u0283-"", ""me\u0283-"", ""me\u0283-"", ""me\u0283-""]"
a-a-di-ki	a-a-di-ki	a-a-di-ki-te-si	5	ave	Avestan	1.0000	stu-	5	5	to praise	"[""stu-"", ""stu-"", ""stu-"", ""stu-"", ""stu-""]"
a-a-di-ki	a-a-di-ki	a-a-di-ki-te-si	5	ine-pro	Proto-Indo-European	1.0000	upo	5	5		"[""upo"", ""upo"", ""upo"", ""upo"", ""upo""]"
a-a-di-ki	a-a-di-ki	a-a-di-ki-te-si	5	xle	Eteocypriot	1.0000	rom	5	5	meaning uncertain	"[""rom"", ""rom"", ""rom"", ""rom"", ""rom""]"
a-da-u-ti	a-da-u-ti	a-da-u-ti-nu-i-n	5	peo	Old Persian	1.0000	avadaː	5	5		"[""avada\u02d0"", ""avada\u02d0"", ""avada\u02d0"", ""avada\u02d0"", ""avada\u02d0""]"
a-da-u-ti	a-da-u-ti	a-da-u-ti-nu-i-n	5	xld	Lydian	1.0000	kof(i)-	5	5	water	"[""kof(i)-"", ""kof(i)-"", ""kof(i)-"", ""kof(i)-"", ""kof(i)-""]"
a-i-na-ja	a-i-na-ja	a-i-na-ja-re-ta	5	xcr	Eteocretan	1.0000	γίσσα	5	5		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
a-ja-a-di	a-ja-a-di	a-ja-a-di-ki-te	5	phn	Phoenician	1.0000	ʔanī	5	5		"[""\u0294an\u012b"", ""\u0294an\u012b"", ""\u0294an\u012b"", ""\u0294an\u012b"", ""\u0294an\u012b""]"
a-ja-a-di	a-ja-a-di	a-ja-a-di-ki-te	5	xle	Eteocypriot	1.0000	rom	5	5	meaning uncertain	"[""rom"", ""rom"", ""rom"", ""rom"", ""rom""]"
a-ma-i-na	a-ma-i-na	a-ma-i-na-ja-re	5	dra-pro	Proto-Dravidian	1.0000	poʈʈ-	5	5		"[""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-""]"
a-ma-i-na	a-ma-i-na	a-ma-i-na-ja-re	5	uga	Ugaritic	1.0000	θn	5	5		"[""\u03b8n"", ""\u03b8n"", ""\u03b8n"", ""\u03b8n"", ""\u03b8n""]"
a-ma-i-na	a-ma-i-na	a-ma-i-na-ja-re	5	xcr	Eteocretan	1.0000	γίσσα	5	5		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
a-ma-i-na	a-ma-i-na	a-ma-i-na-ja-re	5	xle	Eteocypriot	1.0000	aker	5	5	made	"[""aker"", ""aker"", ""aker"", ""aker"", ""aker""]"
a-si-i-pi	a-si-i-pi	a-si-i-pi-na-ma	5	ccs-pro	Proto-Kartvelian	1.0000	uɣ	5	5	yoke	"[""u\u0263"", ""u\u0263"", ""u\u0263"", ""u\u0263"", ""u\u0263""]"
a-si-i-pi	a-si-i-pi	a-si-i-pi-na-ma	5	cms	Messapic	1.0000	bilia	5	5	daughter	"[""bilia"", ""bilia"", ""bilia"", ""bilia"", ""bilia""]"
a-si-i-pi	a-si-i-pi	a-si-i-pi-na-ma	5	ine-pro	Proto-Indo-European	1.0000	oː	5	5		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
a-si-i-pi	a-si-i-pi	a-si-i-pi-na-ma	5	xcr	Eteocretan	1.0000	γίσσα	5	5		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
a-si-i-pi	a-si-i-pi	a-si-i-pi-na-ma	5	xle	Eteocypriot	1.0000	heloke	5	5	verb form	"[""heloke"", ""heloke"", ""heloke"", ""heloke"", ""heloke""]"
a-si-i-pi	a-si-i-pi	a-si-i-pi-na-ma	5	xpg	Phrygian	1.0000	deoːs	5	5		"[""deo\u02d0s"", ""deo\u02d0s"", ""deo\u02d0s"", ""deo\u02d0s"", ""deo\u02d0s""]"
a-si-i-pi	a-si-i-pi	a-si-i-pi-na-ma	5	xrr	Etruscan	1.0000	-Ø	5	5	tir raetica	"[""-\u00d8"", ""-\u00d8"", ""-\u00d8"", ""-\u00d8"", ""-\u00d8""]"
a-u-ti-nu	a-u-ti-nu	a-u-ti-nu-i-na-i	5	phn	Phoenician	1.0000	miː	5	5		"[""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0""]"
a-u-ti-nu	a-u-ti-nu	a-u-ti-nu-i-na-i	5	sem-pro	Proto-Semitic	1.0000	-r	5	5	wiktionary cat	"[""-r"", ""-r"", ""-r"", ""-r"", ""-r""]"
a-u-ti-nu	a-u-ti-nu	a-u-ti-nu-i-na-i	5	xrr	Etruscan	1.0000	-l(a)	5	5	of/for	"[""-l(a)"", ""-l(a)"", ""-l(a)"", ""-l(a)"", ""-l(a)""]"
e-a-di-ki	e-a-di-ki	e-a-di-ki-te-te	5	cms	Messapic	1.0000	ai	5	5	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai"", ""ai""]"
e-a-di-ki	e-a-di-ki	e-a-di-ki-te-te	5	ine-pro	Proto-Indo-European	1.0000	upo	5	5		"[""upo"", ""upo"", ""upo"", ""upo"", ""upo""]"
e-a-di-ki	e-a-di-ki	e-a-di-ki-te-te	5	phn	Phoenician	1.0000	miː	5	5		"[""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0""]"
e-a-di-ki	e-a-di-ki	e-a-di-ki-te-te	5	xld	Lydian	1.0000	kʷe-	5	5		"[""k\u02b7e-"", ""k\u02b7e-"", ""k\u02b7e-"", ""k\u02b7e-"", ""k\u02b7e-""]"
e-a-di-ki	e-a-di-ki	e-a-di-ki-te-te	5	xle	Eteocypriot	1.0000	rom	5	5	meaning uncertain	"[""rom"", ""rom"", ""rom"", ""rom"", ""rom""]"
e-a-di-ki	e-a-di-ki	e-a-di-ki-te-te	5	xpg	Phrygian	1.0000	eti	5	5	and	"[""eti"", ""eti"", ""eti"", ""eti"", ""eti""]"
e-i-ke-ta	e-i-ke-ta	e-i-ke-ta-na-i-*301	5	ccs-pro	Proto-Kartvelian	1.0000	dud	5	5	tip	"[""dud"", ""dud"", ""dud"", ""dud"", ""dud""]"
e-i-ke-ta	e-i-ke-ta	e-i-ke-ta-na-i-*301	5	elx	Elamite	1.0000	bau	5	5	road	"[""bau"", ""bau"", ""bau"", ""bau"", ""bau""]"
e-i-ke-ta	e-i-ke-ta	e-i-ke-ta-na-i-*301	5	peo	Old Persian	1.0000	kuuʃa	5	5		"[""kuu\u0283a"", ""kuu\u0283a"", ""kuu\u0283a"", ""kuu\u0283a"", ""kuu\u0283a""]"
e-i-ke-ta	e-i-ke-ta	e-i-ke-ta-na-i-*301	5	xcr	Eteocretan	1.0000	γέl̩α	5	5		"[""\u03b3\u03adl\u0329\u03b1"", ""\u03b3\u03adl\u0329\u03b1"", ""\u03b3\u03adl\u0329\u03b1"", ""\u03b3\u03adl\u0329\u03b1"", ""\u03b3\u03adl\u0329\u03b1""]"
e-i-ke-ta	e-i-ke-ta	e-i-ke-ta-na-i-*301	5	xlc	Lycian	1.0000	ite(/i)-	5	5	judicial court (?)	"[""ite(/i)-"", ""ite(/i)-"", ""ite(/i)-"", ""ite(/i)-"", ""ite(/i)-""]"
e-u-na-ka	e-u-na-ka	e-u-na-ka-na-si	5	xpg	Phrygian	1.0000	ew	5	5	good	"[""ew"", ""ew"", ""ew"", ""ew"", ""ew""]"
e-u-na-ka	e-u-na-ka	e-u-na-ka-na-si	5	xrr	Etruscan	1.0000	tite	5	5	tite	"[""tite"", ""tite"", ""tite"", ""tite"", ""tite""]"
e-u-na-ru	e-u-na-ru	e-u-na-ru-ka-na	5	ine-pro	Proto-Indo-European	1.0000	atta	3	3		"[""atta"", ""atta"", ""atta""]"
e-u-na-ru	e-u-na-ru	e-u-na-ru-ka-na	5	peo	Old Persian	1.0000	kaufaʰ	5	5	mountain	"[""kaufa\u02b0"", ""kaufa\u02b0"", ""kaufa\u02b0"", ""kaufa\u02b0"", ""kaufa\u02b0""]"
i-i-pi-na	i-i-pi-na	i-i-pi-na-ma-i-n	5	ccs-pro	Proto-Kartvelian	1.0000	uɣ	5	5	yoke	"[""u\u0263"", ""u\u0263"", ""u\u0263"", ""u\u0263"", ""u\u0263""]"
i-i-pi-na	i-i-pi-na	i-i-pi-na-ma-i-n	5	ine-pro	Proto-Indo-European	1.0000	oː	5	5		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
i-i-pi-na	i-i-pi-na	i-i-pi-na-ma-i-n	5	phn	Phoenician	1.0000	miː	5	5		"[""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0""]"
i-i-pi-na	i-i-pi-na	i-i-pi-na-ma-i-n	5	sem-pro	Proto-Semitic	1.0000	-r	5	5	wiktionary cat	"[""-r"", ""-r"", ""-r"", ""-r"", ""-r""]"
i-i-pi-na	i-i-pi-na	i-i-pi-na-ma-i-n	5	xcr	Eteocretan	1.0000	γίσσα	5	5		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
i-i-pi-na	i-i-pi-na	i-i-pi-na-ma-i-n	5	xle	Eteocypriot	1.0000	aker	5	5	made	"[""aker"", ""aker"", ""aker"", ""aker"", ""aker""]"
i-i-pi-na	i-i-pi-na	i-i-pi-na-ma-i-n	5	xrr	Etruscan	1.0000	-Ø	5	5	tir raetica	"[""-\u00d8"", ""-\u00d8"", ""-\u00d8"", ""-\u00d8"", ""-\u00d8""]"
i-nu-i-na	i-nu-i-na	i-nu-i-na-i-da-j	5	cms	Messapic	1.0000	ai	5	5	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai"", ""ai""]"
i-nu-i-na	i-nu-i-na	i-nu-i-na-i-da-j	5	xcr	Eteocretan	1.0000	γίσσα	5	5		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
i-nu-i-na	i-nu-i-na	i-nu-i-na-i-da-j	5	xle	Eteocypriot	1.0000	aker	5	5	made	"[""aker"", ""aker"", ""aker"", ""aker"", ""aker""]"
i-nu-i-na	i-nu-i-na	i-nu-i-na-i-da-j	5	xpg	Phrygian	1.0000	breit	5	5	cut	"[""breit"", ""breit"", ""breit"", ""breit"", ""breit""]"
wa-e-a-di	wa-e-a-di	wa-e-a-di-ki-te	5	ine-pro	Proto-Indo-European	1.0000	ħepo	5	5		"[""\u0127epo"", ""\u0127epo"", ""\u0127epo"", ""\u0127epo"", ""\u0127epo""]"
wa-e-a-di	wa-e-a-di	wa-e-a-di-ki-te	5	phn	Phoenician	1.0000	pani	5	5		"[""pani"", ""pani"", ""pani"", ""pani"", ""pani""]"
na-ti-*301	na-ti-*301	na-ti-*301-wa-ja	5	peo	Old Persian	1.0000	AM	5	5		"[""AM"", ""AM"", ""AM"", ""AM"", ""AM""]"
na-ti-*301	na-ti-*301	na-ti-*301-wa-ja	5	sem-pro	Proto-Semitic	1.0000	U₃	5	5		"[""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083""]"
na-ti-*301	na-ti-*301	na-ti-*301-wa-ja	5	xcr	Eteocretan	1.0000	γίσσα	5	5		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
na-ti-*301	na-ti-*301	na-ti-*301-wa-ja	5	xpg	Phrygian	1.0000	baɡo	5	5		"[""ba\u0261o"", ""ba\u0261o"", ""ba\u0261o"", ""ba\u0261o"", ""ba\u0261o""]"
*56-e-tu-me	*56-e-tu-me	*56-e-tu-me-i-ja-s	5	ave	Avestan	1.0000	asanɡh	5	5		"[""asan\u0261h"", ""asan\u0261h"", ""asan\u0261h"", ""asan\u0261h"", ""asan\u0261h""]"
*56-e-tu-me	*56-e-tu-me	*56-e-tu-me-i-ja-s	5	cms	Messapic	1.0000	θi	5	5	enclitic conjunction: and	"[""\u03b8i"", ""\u03b8i"", ""\u03b8i"", ""\u03b8i"", ""\u03b8i""]"
*56-e-tu-me	*56-e-tu-me	*56-e-tu-me-i-ja-s	5	peo	Old Persian	1.0000	paːdaʰ	5	5		"[""pa\u02d0da\u02b0"", ""pa\u02d0da\u02b0"", ""pa\u02d0da\u02b0"", ""pa\u02d0da\u02b0"", ""pa\u02d0da\u02b0""]"
*56-e-tu-me	*56-e-tu-me	*56-e-tu-me-i-ja-s	5	uga	Ugaritic	1.0000	ɡθr	5	5		"[""\u0261\u03b8r"", ""\u0261\u03b8r"", ""\u0261\u03b8r"", ""\u0261\u03b8r"", ""\u0261\u03b8r""]"
*56-e-tu-me	*56-e-tu-me	*56-e-tu-me-i-ja-s	5	xcr	Eteocretan	1.0000	βάνðα	5	5		"[""\u03b2\u03ac\u03bd\u00f0\u03b1"", ""\u03b2\u03ac\u03bd\u00f0\u03b1"", ""\u03b2\u03ac\u03bd\u00f0\u03b1"", ""\u03b2\u03ac\u03bd\u00f0\u03b1"", ""\u03b2\u03ac\u03bd\u00f0\u03b1""]"
nu-*56-e-tu	nu-*56-e-tu	nu-*56-e-tu-me-i-j	5	cms	Messapic	1.0000	θi	5	5	enclitic conjunction: and	"[""\u03b8i"", ""\u03b8i"", ""\u03b8i"", ""\u03b8i"", ""\u03b8i""]"
*301-u-ti-nu	*301-u-ti-nu	*301-u-ti-nu-ja-sa	5	cms	Messapic	1.0000	teuta	5	5	community/people	"[""teuta"", ""teuta"", ""teuta"", ""teuta"", ""teuta""]"
*301-u-ti-nu	*301-u-ti-nu	*301-u-ti-nu-ja-sa	5	dra-pro	Proto-Dravidian	1.0000	ir-	5	5	wiktionary cat	"[""ir-"", ""ir-"", ""ir-"", ""ir-"", ""ir-""]"
*301-u-ti-nu	*301-u-ti-nu	*301-u-ti-nu-ja-sa	5	xle	Eteocypriot	1.0000	aker	5	5	made	"[""aker"", ""aker"", ""aker"", ""aker"", ""aker""]"
*301-u-ti-nu	*301-u-ti-nu	*301-u-ti-nu-ja-sa	5	xrr	Etruscan	1.0000	-l(a)	5	5	of/for	"[""-l(a)"", ""-l(a)"", ""-l(a)"", ""-l(a)"", ""-l(a)""]"
i-*301-ti-ja	i-*301-ti-ja	i-*301-ti-ja-sa-sa	5	cms	Messapic	1.0000	ai	5	5	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai"", ""ai""]"
i-*301-ti-ja	i-*301-ti-ja	i-*301-ti-ja-sa-sa	5	dra-pro	Proto-Dravidian	1.0000	jaː-	5	5		"[""ja\u02d0-"", ""ja\u02d0-"", ""ja\u02d0-"", ""ja\u02d0-"", ""ja\u02d0-""]"
i-*301-ti-ja	i-*301-ti-ja	i-*301-ti-ja-sa-sa	5	ine-pro	Proto-Indo-European	1.0000	ɣʷekʷ	5	5		"[""\u0263\u02b7ek\u02b7"", ""\u0263\u02b7ek\u02b7"", ""\u0263\u02b7ek\u02b7"", ""\u0263\u02b7ek\u02b7"", ""\u0263\u02b7ek\u02b7""]"
i-*301-ti-ja	i-*301-ti-ja	i-*301-ti-ja-sa-sa	5	sem-pro	Proto-Semitic	1.0000	U₃	5	5		"[""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083""]"
i-*301-ti-ja	i-*301-ti-ja	i-*301-ti-ja-sa-sa	5	xcr	Eteocretan	1.0000	γίσσα	5	5		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
na-i-*301-ti	na-i-*301-ti	na-i-*301-ti-ja-sa	5	cms	Messapic	1.0000	ai	5	5	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai"", ""ai""]"
na-i-*301-ti	na-i-*301-ti	na-i-*301-ti-ja-sa	5	sem-pro	Proto-Semitic	1.0000	U₃	5	5		"[""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083""]"
na-i-*301-ti	na-i-*301-ti	na-i-*301-ti-ja-sa	5	xcr	Eteocretan	1.0000	γίσσα	5	5		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
na-i-*301-ti	na-i-*301-ti	na-i-*301-ti-ja-sa	5	xpg	Phrygian	1.0000	baɡo	5	5		"[""ba\u0261o"", ""ba\u0261o"", ""ba\u0261o"", ""ba\u0261o"", ""ba\u0261o""]"
a-i-*301-u-ti	a-i-*301-u-ti	a-i-*301-u-ti-nu-ja	5	cms	Messapic	1.0000	ai	5	5	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai"", ""ai""]"
a-i-*301-u-ti	a-i-*301-u-ti	a-i-*301-u-ti-nu-ja	5	phn	Phoenician	1.0000	alef	5	5		"[""alef"", ""alef"", ""alef"", ""alef"", ""alef""]"
nwa-za	nwa-za	nwa-za-*56-ni	4	ine-pro	Proto-Indo-European	1.0000	r̩	4	4		"[""r\u0329"", ""r\u0329"", ""r\u0329"", ""r\u0329""]"
nwa-za	nwa-za	nwa-za-*56-ni	4	xlc	Lycian	1.0000	kʷla-	4	4		"[""k\u02b7la-"", ""k\u02b7la-"", ""k\u02b7la-"", ""k\u02b7la-""]"
nwa-za	nwa-za	nwa-za-*56-ni	4	xrr	Etruscan	1.0000	θaukʰ-	4	4		"[""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-"", ""\u03b8auk\u02b0-""]"
a-da-wa	a-da-wa	a-da-wa-i-ja	4	ave	Avestan	1.0000	puxdha	4	4	fifth	"[""puxdha"", ""puxdha"", ""puxdha"", ""puxdha""]"
a-da-wa	a-da-wa	a-da-wa-i-ja	4	cms	Messapic	1.0000	toi	4	4	dative masculine article	"[""toi"", ""toi"", ""toi"", ""toi""]"
a-da-wa	a-da-wa	a-da-wa-i-ja	4	dra-pro	Proto-Dravidian	1.0000	poʈʈ-	4	4		"[""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-"", ""po\u0288\u0288-""]"
a-da-wa	a-da-wa	a-da-wa-i-ja	4	sem-pro	Proto-Semitic	1.0000	U₃	4	4		"[""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083""]"
a-da-wa	a-da-wa	a-da-wa-i-ja	4	uga	Ugaritic	1.0000	ib	4	4	oracc neo	"[""ib"", ""ib"", ""ib"", ""ib""]"
a-da-wa	a-da-wa	a-da-wa-i-ja	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
a-da-wa	a-da-wa	a-da-wa-i-ja	4	xlc	Lycian	1.0000	Isɲta-	4	4		"[""Is\u0272ta-"", ""Is\u0272ta-"", ""Is\u0272ta-"", ""Is\u0272ta-""]"
a-da-wa	a-da-wa	a-da-wa-i-ja	4	xpg	Phrygian	1.0000	tʰri	4	4		"[""t\u02b0ri"", ""t\u02b0ri"", ""t\u02b0ri"", ""t\u02b0ri""]"
a-na-si	a-na-si	a-na-si-si-r	4	ave	Avestan	1.0000	[-]	4	4	bones	"[""[-]"", ""[-]"", ""[-]"", ""[-]""]"
a-na-si	a-na-si	a-na-si-si-r	4	ine-pro	Proto-Indo-European	1.0000	oː	4	4		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
a-na-si	a-na-si	a-na-si-si-r	4	uga	Ugaritic	1.0000	mθb	4	4		"[""m\u03b8b"", ""m\u03b8b"", ""m\u03b8b"", ""m\u03b8b""]"
a-na-si	a-na-si	a-na-si-si-r	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
a-ru-ka	a-ru-ka	a-ru-ka-na-s	4	cms	Messapic	1.0000	zis	4	4	Zeus (Messapic form)	"[""zis"", ""zis"", ""zis"", ""zis""]"
a-ru-ka	a-ru-ka	a-ru-ka-na-s	4	xpg	Phrygian	1.0000	tʰri	4	4		"[""t\u02b0ri"", ""t\u02b0ri"", ""t\u02b0ri"", ""t\u02b0ri""]"
a-ru-ka	a-ru-ka	a-ru-ka-na-s	4	xrr	Etruscan	1.0000	-Ø	4	4	tir raetica	"[""-\u00d8"", ""-\u00d8"", ""-\u00d8"", ""-\u00d8""]"
i-da-ja	i-da-ja	i-da-ja-ja	4	ave	Avestan	1.0000	us-	4	4	above	"[""us-"", ""us-"", ""us-"", ""us-""]"
i-da-ja	i-da-ja	i-da-ja-ja	4	ccs-pro	Proto-Kartvelian	1.0000	ʃubl	4	4		"[""\u0283ubl"", ""\u0283ubl"", ""\u0283ubl"", ""\u0283ubl""]"
i-da-ja	i-da-ja	i-da-ja-ja	4	cms	Messapic	1.0000	ai	4	4	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai""]"
i-da-ja	i-da-ja	i-da-ja-ja	4	dra-pro	Proto-Dravidian	1.0000	jaɳʈ-	4	4		"[""ja\u0273\u0288-"", ""ja\u0273\u0288-"", ""ja\u0273\u0288-"", ""ja\u0273\u0288-""]"
i-da-ja	i-da-ja	i-da-ja-ja	4	sem-pro	Proto-Semitic	1.0000	U₃	4	4		"[""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083""]"
i-da-ja	i-da-ja	i-da-ja-ja	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
i-da-ja	i-da-ja	i-da-ja-ja	4	xlc	Lycian	1.0000	nun͂-	4	4		"[""nun\u0342-"", ""nun\u0342-"", ""nun\u0342-"", ""nun\u0342-""]"
i-da-ja	i-da-ja	i-da-ja-ja	4	xrr	Etruscan	1.0000	-Ø	4	4	tir raetica	"[""-\u00d8"", ""-\u00d8"", ""-\u00d8"", ""-\u00d8""]"
i-ki-tu	i-ki-tu	i-ki-tu-ja-s	4	cms	Messapic	1.0000	ai	4	4	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai""]"
i-ki-tu	i-ki-tu	i-ki-tu-ja-s	4	sem-pro	Proto-Semitic	1.0000	U₃	4	4		"[""U\u2083"", ""U\u2083"", ""U\u2083"", ""U\u2083""]"
i-ru-te	i-ru-te	i-ru-te-i-di	4	phn	Phoenician	1.0000	miː	4	4		"[""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0"", ""mi\u02d0""]"
i-te-te	i-te-te	i-te-te-re-p	4	ine-pro	Proto-Indo-European	1.0000	oː	4	4		"[""o\u02d0"", ""o\u02d0"", ""o\u02d0"", ""o\u02d0""]"
i-te-te	i-te-te	i-te-te-re-p	4	peo	Old Persian	1.0000	-ika	4	4		"[""-ika"", ""-ika"", ""-ika"", ""-ika""]"
i-te-te	i-te-te	i-te-te-re-p	4	phn	Phoenician	1.0000	huː	4	4		"[""hu\u02d0"", ""hu\u02d0"", ""hu\u02d0"", ""hu\u02d0""]"
i-te-te	i-te-te	i-te-te-re-p	4	uga	Ugaritic	1.0000	ʕsˤ	4	4		"[""\u0295s\u02e4"", ""\u0295s\u02e4"", ""\u0295s\u02e4"", ""\u0295s\u02e4""]"
i-te-te	i-te-te	i-te-te-re-p	4	xur	Urartian	1.0000	tsaʃɡ-	4	4		"[""tsa\u0283\u0261-"", ""tsa\u0283\u0261-"", ""tsa\u0283\u0261-"", ""tsa\u0283\u0261-""]"
na-i-da	na-i-da	na-i-da-ja-s	4	ave	Avestan	1.0000	vɔː	4	4		"[""v\u0254\u02d0"", ""v\u0254\u02d0"", ""v\u0254\u02d0"", ""v\u0254\u02d0""]"
na-i-da	na-i-da	na-i-da-ja-s	4	cms	Messapic	1.0000	ai	4	4	conjunction (hypothetical)	"[""ai"", ""ai"", ""ai"", ""ai""]"
na-i-da	na-i-da	na-i-da-ja-s	4	peo	Old Persian	1.0000	aiva	4	4	one	"[""aiva"", ""aiva"", ""aiva"", ""aiva""]"
na-i-da	na-i-da	na-i-da-ja-s	4	sem-pro	Proto-Semitic	1.0000	warx-	4	4		"[""warx-"", ""warx-"", ""warx-"", ""warx-""]"
na-i-da	na-i-da	na-i-da-ja-s	4	uga	Ugaritic	1.0000	sˤuru	4	4		"[""s\u02e4uru"", ""s\u02e4uru"", ""s\u02e4uru"", ""s\u02e4uru""]"
na-i-da	na-i-da	na-i-da-ja-s	4	xcr	Eteocretan	1.0000	γίσσα	4	4		"[""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1"", ""\u03b3\u03af\u03c3\u03c3\u03b1""]"
